,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
152,a2351,redacted,redacted,redacted,t12881,Bücher,Rick Riordan / Percy Jackson,1.0,2020-12-13,2020-12-13,2368.0,,"Drama,  Familie",P16 Slash,1.0,1.0,,redacted
153,a12052,redacted,redacted,redacted,t857,Bücher,Rick Riordan / Percy Jackson,4.0,2020-11-29,2020-12-20,19729.0,,"Freundschaft,  Liebesgeschichte",P16 Slash,7.0,3.0,,redacted
154,a12559,redacted,redacted,redacted,t18350,Bücher,Rick Riordan / Percy Jackson,3.0,2020-05-10,2020-12-21,16649.0,,"Abenteuer,  Fantasy",P18 Slash,2.0,1.0,,redacted
155,a11606,redacted,redacted,redacted,t416,Bücher,Rick Riordan / Percy Jackson,4.0,2020-11-24,2020-12-22,4591.0,,"Abenteuer,  Drama",P16,5.0,3.0,,redacted
156,a14570,redacted,redacted,redacted,t3713,Bücher,Rick Riordan / Percy Jackson,3.0,2020-06-11,2020-12-22,9066.0,,"Drama,  Romance",P16 Slash,5.0,7.0,,redacted
157,a5522,redacted,redacted,redacted,t8267,Bücher,Rick Riordan / Percy Jackson,25.0,2020-12-01,2020-12-25,68920.0,,"Romance,  Freundschaft",P16,7.0,55.0,,redacted
158,a349,redacted,redacted,redacted,t13850,Bücher,Rick Riordan / Percy Jackson,25.0,2020-12-01,2020-12-31,12644.0,,Allgemein,P12 Slash,1.0,29.0,,redacted
159,a11712,redacted,redacted,redacted,t31830,Bücher,Rick Riordan / Percy Jackson,22.0,2020-07-07,2020-11-21,43394.0,,"Abenteuer,  Liebesgeschichte",P12,17.0,124.0,,redacted
160,a716,redacted,redacted,redacted,t10936,Bücher,Rick Riordan / Percy Jackson,12.0,2020-06-15,2020-11-23,6069.0,,"Freundschaft,  Liebesgeschichte",P12,5.0,9.0,,redacted
161,a5576,redacted,redacted,redacted,t6341,Bücher,Rick Riordan / Percy Jackson,11.0,2020-04-13,2020-12-12,6764.0,,"Drama,  Mystery",P12,2.0,2.0,,redacted
162,a716,redacted,redacted,redacted,t24955,Bücher,Rick Riordan / Percy Jackson,4.0,2020-07-10,2020-10-10,3024.0,,Allgemein,P12,5.0,5.0,,redacted
163,a11459,redacted,redacted,redacted,t8315,Bücher,Rick Riordan / Percy Jackson,1.0,2020-10-11,2020-10-11,7897.0,,"Mystery,  Freundschaft",P16,12.0,5.0,,redacted
164,a14277,redacted,redacted,redacted,t5442,Bücher,Rick Riordan / Percy Jackson,5.0,2020-08-17,2020-10-16,8968.0,,"Fantasy,  Übernatürlich",P16 Slash,1.0,2.0,,redacted
165,a9776,redacted,redacted,redacted,t16345,Bücher,Rick Riordan / Percy Jackson,2.0,2020-10-12,2020-10-21,963.0,,Allgemein,P12,2.0,4.0,,redacted
166,a14570,redacted,redacted,redacted,t12514,Bücher,Rick Riordan / Percy Jackson,2.0,2020-09-22,2020-10-30,11381.0,,"Abenteuer,  Fantasy",P16,9.0,7.0,,redacted
167,a9135,redacted,redacted,redacted,t739,Bücher,Rick Riordan / Percy Jackson,2.0,2020-09-05,2020-09-11,545.0,,"Humor,  Romanze",P12,1.0,1.0,,redacted
168,a8667,redacted,redacted,redacted,t38863,Bücher,Rick Riordan / Percy Jackson,2.0,2020-09-10,2020-09-12,1215.0,,"Abenteuer,  Romanze",P12,0.0,3.0,,redacted
169,a14876,redacted,redacted,redacted,t7764,Bücher,Rick Riordan / Percy Jackson,5.0,2020-08-05,2020-09-15,6969.0,,"Fantasy,  Freundschaft",P12,2.0,2.0,,redacted
170,a4848,redacted,redacted,redacted,t33027,Bücher,Rick Riordan / Percy Jackson,31.0,2020-01-02,2020-09-17,26607.0,,"Familie,  Freundschaft",P12,9.0,13.0,,redacted
171,a10159,redacted,redacted,redacted,t2254,Bücher,Rick Riordan / Percy Jackson,7.0,2020-02-21,2020-09-17,24387.0,,"Krimi,  Freundschaft",P16 Slash,12.0,24.0,,redacted
172,a3344,redacted,redacted,redacted,t28855,Bücher,Rick Riordan / Percy Jackson,5.0,2020-08-09,2020-09-18,5322.0,,"Humor,  Fantasy",P12,2.0,8.0,,redacted
173,a1711,redacted,redacted,redacted,t31220,Bücher,Rick Riordan / Percy Jackson,33.0,2020-03-27,2020-09-23,35872.0,,"Humor,  Freundschaft",P12,19.0,208.0,,redacted
174,a3463,redacted,redacted,redacted,t29012,Bücher,Rick Riordan / Percy Jackson,26.0,2020-04-15,2020-08-11,2838.0,,Allgemein,P12,6.0,14.0,,redacted
175,a466,redacted,redacted,redacted,t30872,Bücher,Rick Riordan / Percy Jackson,1.0,2020-08-12,2020-08-12,892.0,,"Humor,  Parodie",P12,2.0,0.0,,redacted
176,a2230,redacted,redacted,redacted,t25821,Bücher,Rick Riordan / Percy Jackson,3.0,2020-08-01,2020-08-15,6296.0,,Abenteuer,P16,0.0,2.0,,redacted
177,a16043,redacted,redacted,redacted,t15552,Bücher,Rick Riordan / Percy Jackson,8.0,2020-06-29,2020-08-16,5861.0,,Schmerz/ Trost,P16,5.0,13.0,,redacted
178,a9329,redacted,redacted,redacted,t31318,Bücher,Rick Riordan / Percy Jackson,4.0,2020-08-10,2020-08-19,1998.0,,"Abenteuer,  Humor",P12,3.0,1.0,,redacted
179,a7167,redacted,redacted,redacted,t6225,Bücher,Rick Riordan / Percy Jackson,2.0,2020-04-14,2020-08-20,21778.0,,"Drama,  Romanze",P16 Slash,10.0,3.0,,redacted
180,a15089,redacted,redacted,redacted,t28250,Bücher,Rick Riordan / Percy Jackson,4.0,2020-06-07,2020-08-21,1934.0,,"Humor,  Familie",P12,2.0,9.0,,redacted
181,a13098,redacted,redacted,redacted,t33298,Bücher,Rick Riordan / Percy Jackson,2.0,2020-07-15,2020-08-28,11506.0,,"Humor,  Romanze",P12 Slash,5.0,2.0,,redacted
182,a9374,redacted,redacted,redacted,t18970,Bücher,Rick Riordan / Percy Jackson,16.0,2020-07-20,2020-09-11,28645.0,,"Abenteuer,  Fantasy",P12,4.0,35.0,,redacted
183,a1711,redacted,redacted,redacted,t30600,Bücher,Rick Riordan / Percy Jackson,5.0,2020-06-20,2020-07-07,1413.0,,Allgemein,P12,5.0,20.0,,redacted
184,a958,redacted,redacted,redacted,t38351,Bücher,Rick Riordan / Percy Jackson,2.0,2020-06-28,2020-07-08,2368.0,,"Humor,  Romanze",P12 Slash,1.0,7.0,,redacted
185,a4886,redacted,redacted,redacted,t28177,Bücher,Rick Riordan / Percy Jackson,3.0,2020-05-30,2020-07-28,602.0,,Liste Allgemein,P6,2.0,15.0,,redacted
186,a3159,redacted,redacted,redacted,t36803,Bücher,Rick Riordan / Percy Jackson,10.0,2020-06-01,2020-08-08,41890.0,,"Abenteuer,  Drama",P16,9.0,27.0,,redacted
187,a6892,redacted,redacted,redacted,t34708,Bücher,Rick Riordan / Percy Jackson,3.0,2020-05-17,2020-08-09,2999.0,,"Humor,  Familie",P12,3.0,7.0,,redacted
188,a5522,redacted,redacted,redacted,t22071,Bücher,Rick Riordan / Percy Jackson,14.0,2020-05-04,2020-08-11,40519.0,,Romanze,P16,14.0,44.0,,redacted
189,a11544,redacted,redacted,redacted,t12397,Bücher,Rick Riordan / Percy Jackson,5.0,2020-10-08,2020-12-19,2829.0,,Allgemein,P12,0.0,8.0,,redacted
190,a14206,redacted,redacted,redacted,t23644,Bücher,Rick Riordan / Percy Jackson,1.0,2020-12-24,2020-12-24,1321.0,,"Humor,  Familie",P12,8.0,8.0,,redacted
191,a15477,redacted,redacted,redacted,t4402,Bücher,Rick Riordan / Percy Jackson,1.0,2020-12-25,2020-12-25,3428.0,,"Humor,  Romance",P12,4.0,2.0,,redacted
192,a12081,redacted,redacted,redacted,t4402,Bücher,Rick Riordan / Percy Jackson,1.0,2020-12-25,2020-12-25,2517.0,,"Familie,  Freundschaft",P12 Slash,4.0,2.0,,redacted
193,a11753,redacted,redacted,redacted,t8015,Bücher,Rick Riordan / Percy Jackson,2.0,2020-11-08,2020-12-26,826.0,,Allgemein,P12,0.0,1.0,,redacted
194,a85,redacted,redacted,redacted,t28302,Bücher,Rick Riordan / Percy Jackson,1.0,2020-12-29,2020-12-29,2700.0,,"Mystery,  Freundschaft",P16 Slash,2.0,2.0,,redacted
195,a13330,redacted,redacted,redacted,t31694,Bücher,Rick Riordan / Percy Jackson,1.0,2020-12-30,2020-12-30,1200.0,,"Freundschaft,  Liebesgeschichte",P12,0.0,2.0,,redacted
196,a10518,redacted,redacted,redacted,t22652,Bücher,Rick Riordan / Percy Jackson,9.0,2020-12-19,2020-12-30,10952.0,,"Abenteuer,  Freundschaft",P16 Slash,2.0,1.0,,redacted
197,a4814,redacted,redacted,redacted,t7147,Bücher,Rick Riordan / Percy Jackson,2.0,2020-12-29,2020-12-30,4427.0,,"Freundschaft,  Liebesgeschichte",P12,1.0,2.0,,redacted
198,a13444,redacted,redacted,redacted,t26779,Bücher,Rick Riordan / Percy Jackson,1.0,2020-11-15,2020-11-15,4286.0,,"Fantasy,  Freundschaft",P6,2.0,1.0,,redacted
199,a3233,redacted,redacted,redacted,t20979,Bücher,Rick Riordan / Percy Jackson,1.0,2020-11-25,2020-11-25,1724.0,,"Drama,  Romance",P16,4.0,2.0,,redacted
200,a3097,redacted,redacted,redacted,t22419,Bücher,Rick Riordan / Percy Jackson,2.0,2020-10-10,2020-10-11,1846.0,,"Freundschaft,  Schmerz/ Trost",P12,1.0,1.0,,redacted
201,a12277,redacted,redacted,redacted,t16952,Bücher,Rick Riordan / Percy Jackson,11.0,2020-08-31,2020-10-16,10018.0,,"Humor,  Romanze",P12,6.0,10.0,,redacted
202,a5682,redacted,redacted,redacted,t2811,Bücher,Rick Riordan / Percy Jackson,1.0,2020-10-16,2020-10-16,2852.0,,Allgemein,P12 Slash,3.0,3.0,,redacted
203,a7991,redacted,redacted,redacted,t13991,Bücher,Rick Riordan / Percy Jackson,1.0,2020-10-29,2020-10-29,196.0,,Freundschaft,P12,1.0,0.0,,redacted
204,a6349,redacted,redacted,redacted,t15179,Bücher,Rick Riordan / Percy Jackson,1.0,2020-09-17,2020-09-17,318.0,,Allgemein,P12,0.0,1.0,,redacted
205,a9776,redacted,redacted,redacted,t32722,Bücher,Rick Riordan / Percy Jackson,1.0,2020-09-21,2020-09-21,479.0,,"Humor,  Romanze",P12 Slash,1.0,3.0,,redacted
206,a7991,redacted,redacted,redacted,t12715,Bücher,Rick Riordan / Percy Jackson,1.0,2020-09-22,2020-09-22,932.0,,"Drama,  Angst",P12,2.0,2.0,,redacted
207,a12052,redacted,redacted,redacted,t14229,Bücher,Rick Riordan / Percy Jackson,1.0,2020-09-24,2020-09-24,2860.0,,"Romanze,  Freundschaft",P16 Slash,4.0,2.0,,redacted
208,a12098,redacted,redacted,redacted,t10294,Bücher,Rick Riordan / Percy Jackson,1.0,2020-08-20,2020-08-20,251.0,,Allgemein,P6,1.0,0.0,,redacted
209,a7991,redacted,redacted,redacted,t8271,Bücher,Rick Riordan / Percy Jackson,1.0,2020-08-24,2020-08-24,614.0,,"Angst,  Familie",P12,0.0,0.0,,redacted
210,a7991,redacted,redacted,redacted,t22305,Bücher,Rick Riordan / Percy Jackson,1.0,2020-08-26,2020-08-26,283.0,,"Drama,  Tragödie",P12,2.0,1.0,,redacted
211,a14876,redacted,redacted,redacted,t1548,Bücher,Rick Riordan / Percy Jackson,2.0,2020-08-25,2020-08-27,1217.0,,Allgemein,P12 Slash,1.0,1.0,,redacted
212,a5453,redacted,redacted,redacted,t19102,Bücher,Rick Riordan / Percy Jackson,1.0,2020-08-30,2020-08-30,1040.0,,"Romanze,  Freundschaft",P18,1.0,0.0,,redacted
213,a5522,redacted,redacted,redacted,t26398,Bücher,Rick Riordan / Percy Jackson,1.0,2020-08-31,2020-08-31,4272.0,,"Drama,  Romanze",P16,2.0,1.0,,redacted
214,a15761,redacted,redacted,redacted,t12108,Bücher,Rick Riordan / Percy Jackson,1.0,2020-07-16,2020-07-16,267.0,,Allgemein,P12,1.0,1.0,,redacted
215,a3159,redacted,redacted,redacted,t3293,Bücher,Rick Riordan / Percy Jackson,1.0,2020-07-21,2020-07-21,3217.0,,Allgemein,P16,5.0,4.0,,redacted
216,a11163,redacted,redacted,redacted,t3202,Bücher,Rick Riordan / Percy Jackson,1.0,2020-07-24,2020-07-24,1374.0,,Allgemein,P12,1.0,2.0,,redacted
217,a5069,redacted,redacted,redacted,t34022,Bücher,Rick Riordan / Percy Jackson,4.0,2020-07-19,2020-07-30,1338.0,,Allgemein,P12,1.0,2.0,,redacted
218,a9336,redacted,redacted,redacted,t32506,Bücher,Rick Riordan / Percy Jackson,10.0,2020-07-17,2020-08-08,3488.0,,Allgemein,P12,1.0,2.0,,redacted
219,a15413,redacted,redacted,redacted,t36684,Bücher,Rick Riordan / Percy Jackson,3.0,2020-07-27,2020-08-09,6074.0,,Allgemein,P12,6.0,8.0,,redacted
220,a9317,redacted,redacted,redacted,t12255,Bücher,Rick Riordan / Percy Jackson,1.0,2020-08-10,2020-08-10,2107.0,,Allgemein,P12 Slash,0.0,0.0,,redacted
221,a542,redacted,redacted,redacted,t3128,Bücher,Rick Riordan / Percy Jackson,1.0,2020-01-01,2020-01-01,1213.0,,"Humor,  Parodie",P6,0.0,1.0,,redacted
222,a11459,redacted,redacted,redacted,t9857,Bücher,Rick Riordan / Percy Jackson,1.0,2020-01-02,2020-01-02,5401.0,,"Romanze,  Freundschaft",P12,13.0,3.0,,redacted
223,a6737,redacted,redacted,redacted,t21872,Bücher,Rick Riordan / Percy Jackson,1.0,2020-01-12,2020-01-12,576.0,,"Abenteuer,  Romanze",P12,0.0,1.0,,redacted
224,a11853,redacted,redacted,redacted,t4275,Bücher,Rick Riordan / Percy Jackson,1.0,2020-01-14,2020-01-14,6446.0,,"Romanze,  Fantasy",P12,3.0,2.0,,redacted
225,a2346,redacted,redacted,redacted,t29419,Bücher,Rick Riordan / Percy Jackson,1.0,2020-01-15,2020-01-15,3897.0,,"Drama,  Freundschaft",P16,2.0,2.0,,redacted
226,a4997,redacted,redacted,redacted,t33754,Bücher,Rick Riordan / Percy Jackson,1.0,2020-01-24,2020-01-24,300.0,,Allgemein,P12,0.0,3.0,,redacted
227,a3681,redacted,redacted,redacted,t37645,Bücher,Rick Riordan / Percy Jackson,1.0,2020-01-30,2020-01-30,1002.0,,"Fantasy,  Freundschaft",P16 Slash,0.0,1.0,,redacted
228,a14520,redacted,redacted,redacted,t5623,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-02,2020-02-02,796.0,,Allgemein,P12,3.0,1.0,,redacted
229,a2772,redacted,redacted,redacted,t36581,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-09,2020-02-09,790.0,,"Abenteuer,  Fantasy",P12,0.0,1.0,,redacted
230,a349,redacted,redacted,redacted,t20272,Bücher,Rick Riordan / Percy Jackson,3.0,2020-02-10,2020-02-10,699.0,,Romanze,P12 Slash,0.0,2.0,,redacted
231,a14205,redacted,redacted,redacted,t21894,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-11,2020-02-11,1412.0,,Krimi,P16,2.0,1.0,,redacted
232,a10134,redacted,redacted,redacted,t16520,Bücher,Rick Riordan / Percy Jackson,7.0,2020-02-10,2020-02-12,1461.0,,"Abenteuer,  Fantasy",P12,0.0,2.0,,redacted
233,a7450,redacted,redacted,redacted,t37819,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-12,2020-02-12,2488.0,,"Abenteuer,  Freundschaft",P12 Slash,1.0,3.0,,redacted
234,a12049,redacted,redacted,redacted,t10909,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-14,2020-02-14,1083.0,,Romanze,P12,1.0,1.0,,redacted
235,a6217,redacted,redacted,redacted,t21492,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-14,2020-02-14,1420.0,,Romanze,P12 Slash,3.0,2.0,,redacted
236,a15907,redacted,redacted,redacted,t17761,Bücher,Rick Riordan / Percy Jackson,3.0,2020-02-16,2020-02-18,2944.0,,Freundschaft,P12,4.0,1.0,,redacted
237,a15076,redacted,redacted,redacted,t36255,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-19,2020-02-19,1658.0,,"Angst,  Schmerz/ Trost",P12,1.0,1.0,,redacted
238,a6757,redacted,redacted,redacted,t19029,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-22,2020-02-22,2026.0,,"Abenteuer,  Freundschaft",P16 Slash,1.0,1.0,,redacted
239,a1772,redacted,redacted,redacted,t7675,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-26,2020-02-26,348.0,,Allgemein,P12,1.0,1.0,,redacted
240,a6349,redacted,redacted,redacted,t30430,Bücher,Rick Riordan / Percy Jackson,1.0,2020-02-26,2020-02-26,456.0,,Romanze,P12,1.0,1.0,,redacted
241,a14270,redacted,redacted,redacted,t12224,Bücher,Rick Riordan / Percy Jackson,1.0,2020-03-05,2020-03-05,1662.0,,"Romanze,  Familie",P12,1.0,2.0,,redacted
242,a14270,redacted,redacted,redacted,t5317,Bücher,Rick Riordan / Percy Jackson,1.0,2020-03-13,2020-03-13,994.0,,Allgemein,P6,2.0,2.0,,redacted
243,a6514,redacted,redacted,redacted,t27316,Bücher,Rick Riordan / Percy Jackson,6.0,2020-03-06,2020-03-13,3517.0,,"Abenteuer,  Fantasy",P12,0.0,1.0,,redacted
244,a3555,redacted,redacted,redacted,t23637,Bücher,Rick Riordan / Percy Jackson,1.0,2020-03-13,2020-03-13,2628.0,,"Angst,  Schmerz/ Trost",P18,3.0,2.0,,redacted
245,a11459,redacted,redacted,redacted,t21300,Bücher,Rick Riordan / Percy Jackson,1.0,2020-03-25,2020-03-25,10497.0,,"Familie,  Freundschaft",P12,14.0,2.0,,redacted
246,a5096,redacted,redacted,redacted,t6060,Bücher,Rick Riordan / Percy Jackson,1.0,2020-03-25,2020-03-25,4114.0,,"Freundschaft,  Schmerz/ Trost",P12,8.0,2.0,,redacted
247,a11006,redacted,redacted,redacted,t14718,Bücher,Rick Riordan / Percy Jackson,2.0,2020-03-23,2020-03-25,1698.0,,Allgemein,P12,2.0,4.0,,redacted
248,a6217,redacted,redacted,redacted,t16094,Bücher,Rick Riordan / Percy Jackson,5.0,2020-01-11,2020-03-25,4368.0,,"Abenteuer,  Tragödie",P12 Slash,7.0,11.0,,redacted
249,a349,redacted,redacted,redacted,t37833,Bücher,Rick Riordan / Percy Jackson,2.0,2020-03-25,2020-03-25,917.0,,Romanze,P12 Slash,0.0,3.0,,redacted
250,a10772,redacted,redacted,redacted,t3444,Bücher,Rick Riordan / Percy Jackson,1.0,2020-03-27,2020-03-27,269.0,,Allgemein,P12,0.0,1.0,,redacted
251,a712,redacted,redacted,redacted,t31430,Bücher,Rick Riordan / Percy Jackson,2.0,2020-03-23,2020-03-28,1069.0,,Fantasy,P16,2.0,4.0,,redacted
252,a2689,redacted,redacted,redacted,t24964,Bücher,Rick Riordan / Percy Jackson,1.0,2020-03-28,2020-03-28,2464.0,,Schmerz/ Trost,P16,7.0,4.0,,redacted
253,a12739,redacted,redacted,redacted,t19471,Bücher,Rick Riordan / Percy Jackson,3.0,2020-03-14,2020-03-29,1423.0,,"Romanze,  Schmerz/ Trost",P12 Slash,1.0,4.0,,redacted
254,a11163,redacted,redacted,redacted,t34286,Bücher,Rick Riordan / Percy Jackson,1.0,2020-03-29,2020-03-29,2813.0,,Allgemein,P12,4.0,1.0,,redacted
255,a349,redacted,redacted,redacted,t11700,Bücher,Rick Riordan / Percy Jackson,3.0,2020-03-26,2020-03-29,2829.0,,Romanze,P16 Slash,1.0,2.0,,redacted
256,a4997,redacted,redacted,redacted,t767,Bücher,Rick Riordan / Percy Jackson,2.0,2020-04-01,2020-04-02,824.0,,Allgemein,P12,1.0,1.0,,redacted
257,a930,redacted,redacted,redacted,t3804,Bücher,Rick Riordan / Percy Jackson,3.0,2020-03-25,2020-04-09,4310.0,,"Familie,  Fantasy",P12,0.0,1.0,,redacted
258,a5290,redacted,redacted,redacted,t28135,Bücher,Rick Riordan / Percy Jackson,2.0,2020-04-13,2020-04-14,2798.0,,"Drama,  Romanze",P16,2.0,2.0,,redacted
259,a3463,redacted,redacted,redacted,t8866,Bücher,Rick Riordan / Percy Jackson,1.0,2020-04-19,2020-04-19,2386.0,,Allgemein,P12,1.0,1.0,,redacted
260,a12739,redacted,redacted,redacted,t32996,Bücher,Rick Riordan / Percy Jackson,1.0,2020-04-21,2020-04-21,502.0,,Romanze,P12,2.0,1.0,,redacted
261,a13821,redacted,redacted,redacted,t32221,Bücher,Rick Riordan / Percy Jackson,1.0,2020-04-24,2020-04-24,3974.0,,"Romanze,  Freundschaft",P12,8.0,2.0,,redacted
262,a13821,redacted,redacted,redacted,t13094,Bücher,Rick Riordan / Percy Jackson,1.0,2020-04-26,2020-04-26,2673.0,,"Mystery,  Übernatürlich",P16,4.0,1.0,,redacted
263,a1167,redacted,redacted,redacted,t8408,Bücher,Rick Riordan / Percy Jackson,9.0,2020-03-07,2020-04-26,8383.0,,Allgemein,P16,2.0,3.0,,redacted
264,a15761,redacted,redacted,redacted,t4549,Bücher,Rick Riordan / Percy Jackson,1.0,2020-04-27,2020-04-27,488.0,,Allgemein,P12,0.0,1.0,,redacted
265,a15761,redacted,redacted,redacted,t33376,Bücher,Rick Riordan / Percy Jackson,1.0,2020-04-28,2020-04-28,673.0,,Allgemein,P12,0.0,1.0,,redacted
266,a10379,redacted,redacted,redacted,t11869,Bücher,Rick Riordan / Percy Jackson,2.0,2020-04-27,2020-04-29,3206.0,,"Abenteuer,  Romanze",P18,3.0,5.0,,redacted
267,a9422,redacted,redacted,redacted,t3376,Bücher,Rick Riordan / Percy Jackson,1.0,2020-05-04,2020-05-04,1508.0,,Humor,P12,0.0,1.0,,redacted
268,a349,redacted,redacted,redacted,t11237,Bücher,Rick Riordan / Percy Jackson,2.0,2020-05-09,2020-05-09,902.0,,Allgemein,P12 Slash,1.0,1.0,,redacted
269,a13821,redacted,redacted,redacted,t34608,Bücher,Rick Riordan / Percy Jackson,1.0,2020-05-10,2020-05-10,1889.0,,Romanze,P12,3.0,1.0,,redacted
270,a619,redacted,redacted,redacted,t2901,Bücher,Rick Riordan / Percy Jackson,22.0,2020-05-17,2020-05-17,18827.0,,"Romanze,  Fantasy",P16,0.0,1.0,,redacted
271,a11090,redacted,redacted,redacted,t1614,Bücher,Rick Riordan / Percy Jackson,1.0,2020-05-21,2020-05-21,2200.0,,Romanze,P16,0.0,1.0,,redacted
272,a15439,redacted,redacted,redacted,t32177,Bücher,Rick Riordan / Percy Jackson,1.0,2020-05-26,2020-05-26,416.0,,Schmerz/ Trost,P12,0.0,1.0,,redacted
273,a3359,redacted,redacted,redacted,t9336,Bücher,Rick Riordan / Percy Jackson,5.0,2020-05-19,2020-05-28,2742.0,,Allgemein,P12,1.0,4.0,,redacted
274,a4886,redacted,redacted,redacted,t34821,Bücher,Rick Riordan / Percy Jackson,2.0,2020-05-29,2020-05-30,2013.0,,"Humor,  Freundschaft",P12,3.0,8.0,,redacted
275,a6217,redacted,redacted,redacted,t15467,Bücher,Rick Riordan / Percy Jackson,4.0,2020-05-26,2020-06-04,3893.0,,"Familie,  Freundschaft",P12 Slash,7.0,11.0,,redacted
276,a2346,redacted,redacted,redacted,t293,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-08,2020-06-08,715.0,,"Humor,  Freundschaft",P12,0.0,3.0,,redacted
277,a3404,redacted,redacted,redacted,t28126,Bücher,Rick Riordan / Percy Jackson,12.0,2020-04-02,2020-06-09,18117.0,,"Romanze,  Freundschaft",P12,6.0,15.0,,redacted
278,a2346,redacted,redacted,redacted,t16447,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-09,2020-06-09,1166.0,,"Humor,  Freundschaft",P12,1.0,3.0,,redacted
279,a15735,redacted,redacted,redacted,t16790,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-12,2020-06-12,253.0,,Allgemein,P12,0.0,1.0,,redacted
280,a4230,redacted,redacted,redacted,t15270,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-14,2020-06-14,910.0,,Allgemein,P12,0.0,1.0,,redacted
281,a8186,redacted,redacted,redacted,t8812,Bücher,Rick Riordan / Percy Jackson,10.0,2020-05-15,2020-06-16,5992.0,,"Romanze,  Fantasy",P12,3.0,14.0,,redacted
282,a14941,redacted,redacted,redacted,t21788,Bücher,Rick Riordan / Percy Jackson,9.0,2020-06-18,2020-06-18,13401.0,,"Drama,  Romanze",P16,0.0,1.0,,redacted
283,a5096,redacted,redacted,redacted,t7960,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-19,2020-06-19,2944.0,,"Familie,  Schmerz/ Trost",P12 Slash,1.0,3.0,,redacted
284,a9774,redacted,redacted,redacted,t29937,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-20,2020-06-20,241.0,,Fantasy,P12,0.0,1.0,,redacted
285,a14206,redacted,redacted,redacted,t19948,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-22,2020-06-22,4243.0,,"Humor,  Romanze",P12,12.0,10.0,,redacted
286,a14520,redacted,redacted,redacted,t8523,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-22,2020-06-22,665.0,,Freundschaft,P6,1.0,4.0,,redacted
287,a13661,redacted,redacted,redacted,t15394,Bücher,Rick Riordan / Percy Jackson,2.0,2020-06-23,2020-06-23,279.0,,Allgemein,P12,2.0,2.0,,redacted
288,a10359,redacted,redacted,redacted,t22144,Bücher,Rick Riordan / Percy Jackson,9.0,2020-06-15,2020-06-24,2748.0,,Allgemein,P12,0.0,1.0,,redacted
289,a15089,redacted,redacted,redacted,t33262,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-26,2020-06-26,340.0,,Allgemein,P12,2.0,1.0,,redacted
290,a2886,redacted,redacted,redacted,t11916,Bücher,Rick Riordan / Percy Jackson,10.0,2020-01-25,2020-06-27,20870.0,,Allgemein,P12,5.0,13.0,,redacted
291,a5334,redacted,redacted,redacted,t22492,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-27,2020-06-27,1380.0,,Drama,P18,4.0,1.0,,redacted
292,a3491,redacted,redacted,redacted,t34411,Bücher,Rick Riordan / Percy Jackson,6.0,2020-06-29,2020-06-29,3952.0,,"Abenteuer,  Freundschaft",P12,0.0,0.0,,redacted
293,a14206,redacted,redacted,redacted,t7356,Bücher,Rick Riordan / Percy Jackson,1.0,2020-06-30,2020-06-30,1741.0,,"Humor,  Romanze",P12,7.0,3.0,,redacted
294,a4531,redacted,redacted,redacted,t35674,Bücher,Rick Riordan / Percy Jackson,3.0,2020-06-25,2020-07-01,9785.0,,"Abenteuer,  Freundschaft",P12,2.0,1.0,,redacted
295,a14206,redacted,redacted,redacted,t32773,Bücher,Rick Riordan / Percy Jackson,1.0,2020-07-02,2020-07-02,2081.0,,"Humor,  Freundschaft",P12,3.0,6.0,,redacted
296,a15413,redacted,redacted,redacted,t29604,Bücher,Rick Riordan / Percy Jackson,1.0,2020-07-02,2020-07-02,1014.0,,Allgemein,P12,5.0,4.0,,redacted
297,a716,redacted,redacted,redacted,t391,Bücher,Rick Riordan / Percy Jackson,6.0,2020-05-11,2020-07-02,1724.0,,"Romanze,  Freundschaft",P12,0.0,1.0,,redacted
298,a14231,redacted,redacted,redacted,t21811,Bücher,Rick Riordan / Percy Jackson,1.0,2020-07-02,2020-07-02,1739.0,,"Abenteuer,  Freundschaft",P12 Slash,1.0,2.0,,redacted
299,a14206,redacted,redacted,redacted,t35696,Bücher,Rick Riordan / Percy Jackson,1.0,2020-07-03,2020-07-03,1370.0,,Familie,P12,3.0,2.0,,redacted
