,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
102,a8343,redacted,redacted,redacted,t32269,Bücher,Warrior Cats,1.0,2021-12-25,2021-12-26,580.0,,Allgemein,P6,0.0,0.0,,redacted
103,a2389,redacted,redacted,redacted,t16575,Bücher,Warrior Cats,2.0,2021-12-30,2021-12-30,448.0,,Freundschaft,P12,1.0,1.0,,redacted
104,a15395,redacted,redacted,redacted,t15269,Bücher,Warrior Cats,2.0,2021-08-27,2021-11-13,658.0,,Allgemein,P12,1.0,3.0,,redacted
105,a1616,redacted,redacted,redacted,t15502,Bücher,Warrior Cats,2.0,2021-11-25,2021-11-26,1859.0,,Allgemein,P12,1.0,0.0,,redacted
106,a7756,redacted,redacted,redacted,t26713,Bücher,Warrior Cats,6.0,2021-11-26,2021-12-06,914.0,,"Romance,  Familie",P12,5.0,3.0,,redacted
107,a13710,redacted,redacted,redacted,t2626,Bücher,Warrior Cats,2.0,2021-12-07,2021-12-07,451.0,,"Abenteuer,  Familie",P12,1.0,0.0,,redacted
108,a1336,redacted,redacted,redacted,t15798,Bücher,Warrior Cats,7.0,2021-11-30,2021-12-08,1707.0,,Allgemein,P12,0.0,0.0,,redacted
109,a5144,redacted,redacted,redacted,t38521,Bücher,Warrior Cats,2.0,2021-12-07,2021-12-08,243.0,,Allgemein,P12,0.0,2.0,,redacted
110,a9107,redacted,redacted,redacted,t34293,Bücher,Warrior Cats,10.0,2021-12-01,2021-12-09,6488.0,,"Abenteuer,  Action",P12,0.0,0.0,,redacted
111,a8282,redacted,redacted,redacted,t38437,Bücher,Warrior Cats,1.0,2021-12-11,2021-12-11,397.0,,"Abenteuer,  Fantasy",P12,1.0,0.0,,redacted
112,a2299,redacted,redacted,redacted,t21395,Bücher,Warrior Cats,1.0,2021-12-12,2021-12-12,938.0,,"Tragödie,  Liebesgeschichte",P12,0.0,0.0,,redacted
113,a15395,redacted,redacted,redacted,t37505,Bücher,Warrior Cats,13.0,2021-12-01,2021-12-13,3019.0,,Allgemein,P12,2.0,5.0,,redacted
114,a3068,redacted,redacted,redacted,t10473,Bücher,Warrior Cats,1.0,2021-10-24,2021-10-24,821.0,,"Abenteuer,  Mystery",P12,2.0,0.0,,redacted
115,a1036,redacted,redacted,redacted,t37371,Bücher,Warrior Cats,1.0,2021-11-08,2021-11-08,1427.0,,Allgemein,P16,2.0,1.0,,redacted
116,a6837,redacted,redacted,redacted,t32309,Bücher,Warrior Cats,1.0,2021-11-08,2021-11-08,323.0,,Allgemein,P12,0.0,0.0,,redacted
117,a5070,redacted,redacted,redacted,t30901,Bücher,Warrior Cats,4.0,2021-11-07,2021-11-09,1424.0,,"Abenteuer,  Action",P12,1.0,2.0,,redacted
118,a14432,redacted,redacted,redacted,t21560,Bücher,Warrior Cats,3.0,2021-11-04,2021-11-09,2065.0,,Allgemein,P12,2.0,2.0,,redacted
119,a11955,redacted,redacted,redacted,t33844,Bücher,Warrior Cats,1.0,2021-09-14,2021-09-14,1285.0,,Allgemein,P16,0.0,1.0,,redacted
120,a10111,redacted,redacted,redacted,t34030,Bücher,Warrior Cats,4.0,2021-08-24,2021-09-20,4134.0,,"Horror,  Übernatürlich",P16,3.0,8.0,,redacted
121,a2771,redacted,redacted,redacted,t1240,Bücher,Warrior Cats,1.0,2021-09-25,2021-09-25,867.0,,"Drama,  Schmerz/ Trost",P12,3.0,2.0,,redacted
122,a13898,redacted,redacted,redacted,t12460,Bücher,Warrior Cats,9.0,2021-08-22,2021-09-26,10874.0,,Fantasy,P12,2.0,8.0,,redacted
123,a3619,redacted,redacted,redacted,t20206,Bücher,Warrior Cats,1.0,2021-09-28,2021-09-28,131.0,,"Drama,  Liebesgeschichte",P16,1.0,0.0,,redacted
124,a16120,redacted,redacted,redacted,t19811,Bücher,Warrior Cats,1.0,2021-10-17,2021-10-17,239.0,,Allgemein,P12,0.0,1.0,,redacted
125,a3559,redacted,redacted,redacted,t6615,Bücher,Warrior Cats,1.0,2021-08-16,2021-08-16,795.0,,"Abenteuer,  Poesie",P12,2.0,2.0,,redacted
126,a10832,redacted,redacted,redacted,t30682,Bücher,Warrior Cats,4.0,2021-08-03,2021-08-30,4343.0,,"Abenteuer,  Freundschaft",P12,3.0,5.0,,redacted
127,a657,redacted,redacted,redacted,t24195,Bücher,Warrior Cats,9.0,2021-07-18,2021-08-31,3304.0,,Allgemein,P12,1.0,13.0,,redacted
128,a1309,redacted,redacted,redacted,t6869,Bücher,Warrior Cats,1.0,2021-07-22,2021-07-22,2655.0,,Allgemein,P12,4.0,2.0,,redacted
129,a12881,redacted,redacted,redacted,t5277,Bücher,Warrior Cats,5.0,2021-06-23,2021-07-23,6817.0,,"Abenteuer,  Tragödie",P16,2.0,8.0,,redacted
130,a4932,redacted,redacted,redacted,t3993,Bücher,Warrior Cats,1.0,2021-07-26,2021-07-26,1436.0,,Allgemein,P12,3.0,2.0,,redacted
131,a3018,redacted,redacted,redacted,t32995,Bücher,Warrior Cats,1.0,2021-06-17,2021-06-17,2102.0,,Allgemein,P12,1.0,2.0,,redacted
132,a15942,redacted,redacted,redacted,t5422,Bücher,Warrior Cats,1.0,2021-06-25,2021-06-25,200.0,,"Familie,  Tragödie",P12,5.0,2.0,,redacted
133,a10153,redacted,redacted,redacted,t35170,Bücher,Warrior Cats,2.0,2021-06-26,2021-06-26,2116.0,,Schmerz/ Trost,P12,2.0,2.0,,redacted
134,a3350,redacted,redacted,redacted,t21073,Bücher,Warrior Cats,1.0,2021-06-28,2021-06-28,1516.0,,Allgemein,P12,0.0,1.0,,redacted
135,a7493,redacted,redacted,redacted,t10022,Bücher,Warrior Cats,5.0,2021-06-14,2021-06-29,4558.0,,"Abenteuer,  Freundschaft",P12,1.0,14.0,,redacted
136,a3559,redacted,redacted,redacted,t27742,Bücher,Warrior Cats,1.0,2021-05-10,2021-05-10,420.0,,"Interview/ Quiz Humor,  Parodie",P12,1.0,1.0,,redacted
137,a12474,redacted,redacted,redacted,t4500,Bücher,Warrior Cats,1.0,2021-05-19,2021-05-19,141.0,,"Abenteuer,  Fantasy",P12,0.0,2.0,,redacted
138,a10161,redacted,redacted,redacted,t6477,Bücher,Warrior Cats,2.0,2021-05-18,2021-05-21,1707.0,,"Abenteuer,  Fantasy",P12,1.0,3.0,,redacted
139,a188,redacted,redacted,redacted,t26383,Bücher,Warrior Cats,3.0,2021-05-08,2021-05-22,1526.0,,Allgemein,P16,5.0,2.0,,redacted
140,a14015,redacted,redacted,redacted,t18831,Bücher,Warrior Cats,3.0,2021-05-02,2021-05-22,2711.0,,Allgemein,P12,4.0,3.0,,redacted
141,a6286,redacted,redacted,redacted,t36995,Bücher,Warrior Cats,2.0,2021-05-08,2021-05-23,715.0,,Fantasy,P12,0.0,1.0,,redacted
142,a3068,redacted,redacted,redacted,t18831,Bücher,Warrior Cats,2.0,2021-05-23,2021-05-24,856.0,,"Drama,  Liebesgeschichte",P12,0.0,0.0,,redacted
143,a14467,redacted,redacted,redacted,t36429,Bücher,Warrior Cats,1.0,2021-05-25,2021-05-25,427.0,,"Angst,  Liebesgeschichte",P12,0.0,0.0,,redacted
144,a8218,redacted,redacted,redacted,t29060,Bücher,Warrior Cats,5.0,2021-04-21,2021-05-26,4786.0,,Allgemein,P12,11.0,6.0,,redacted
145,a13543,redacted,redacted,redacted,t2135,Bücher,Warrior Cats,1.0,2021-05-30,2021-05-30,1331.0,,Angst,P12,3.0,0.0,,redacted
146,a16331,redacted,redacted,redacted,t36123,Bücher,Warrior Cats,1.0,2021-06-11,2021-06-11,792.0,,"Abenteuer,  Fantasy",P12,0.0,2.0,,redacted
147,a6837,redacted,redacted,redacted,t26403,Bücher,Warrior Cats,3.0,2021-03-31,2021-04-13,2386.0,,"Abenteuer,  Freundschaft",P12,1.0,2.0,,redacted
148,a7493,redacted,redacted,redacted,t37453,Bücher,Warrior Cats,7.0,2021-03-25,2021-04-14,5471.0,,"Abenteuer,  Fantasy",P12,4.0,11.0,,redacted
149,a12149,redacted,redacted,redacted,t865,Bücher,Warrior Cats,4.0,2021-04-01,2021-04-17,3624.0,,Abenteuer,P12,1.0,5.0,,redacted
150,a5244,redacted,redacted,redacted,t23283,Bücher,Warrior Cats,2.0,2021-04-18,2021-04-19,1292.0,,Allgemein,P12,1.0,3.0,,redacted
151,a6760,redacted,redacted,redacted,t29110,Bücher,Warrior Cats,2.0,2021-04-20,2021-04-21,2495.0,,Allgemein,P12,1.0,2.0,,redacted
152,a7901,redacted,redacted,redacted,t38372,Bücher,Warrior Cats,2.0,2021-04-16,2021-04-21,118.0,,Fantasy,P12,0.0,6.0,,redacted
153,a8228,redacted,redacted,redacted,t11078,Bücher,Warrior Cats,3.0,2021-04-13,2021-04-22,2328.0,,"Freundschaft,  Action",P12,1.0,6.0,,redacted
154,a3008,redacted,redacted,redacted,t1197,Bücher,Warrior Cats,4.0,2021-04-15,2021-04-22,853.0,,Allgemein,P12,5.0,7.0,,redacted
155,a8771,redacted,redacted,redacted,t4949,Bücher,Warrior Cats,1.0,2021-04-22,2021-04-22,379.0,,Allgemein,P12,0.0,0.0,,redacted
156,a14015,redacted,redacted,redacted,t23835,Bücher,Warrior Cats,30.0,2021-03-24,2021-04-23,21924.0,,Allgemein,P12,3.0,61.0,,redacted
157,a6837,redacted,redacted,redacted,t6591,Bücher,Warrior Cats,3.0,2021-04-23,2021-04-29,1611.0,,Allgemein,P12,0.0,0.0,,redacted
158,a13047,redacted,redacted,redacted,t32132,Bücher,Warrior Cats,4.0,2021-04-22,2021-04-30,1718.0,,Freundschaft,P12,4.0,7.0,,redacted
159,a2030,redacted,redacted,redacted,t6342,Bücher,Warrior Cats,6.0,2021-04-28,2021-05-10,1259.0,,"Angst,  Fantasy",P12,1.0,2.0,,redacted
160,a4935,redacted,redacted,redacted,t5783,Bücher,Warrior Cats,2.0,2021-04-04,2021-05-13,558.0,,Allgemein,P12,2.0,3.0,,redacted
161,a7901,redacted,redacted,redacted,t25714,Bücher,Warrior Cats,2.0,2021-05-14,2021-05-14,703.0,,"Abenteuer,  Fantasy",P12,0.0,2.0,,redacted
162,a11589,redacted,redacted,redacted,t8105,Bücher,Warrior Cats,1.0,2021-03-13,2021-03-13,186.0,,Allgemein,P12,0.0,0.0,,redacted
163,a13543,redacted,redacted,redacted,t35326,Bücher,Warrior Cats,1.0,2021-03-13,2021-03-13,2041.0,,"Freundschaft,  Schmerz/ Trost",P12,4.0,4.0,,redacted
164,a12759,redacted,redacted,redacted,t5671,Bücher,Warrior Cats,1.0,2021-03-21,2021-03-21,1611.0,,"Abenteuer,  Familie",P16,3.0,2.0,,redacted
165,a2622,redacted,redacted,redacted,t9797,Bücher,Warrior Cats,2.0,2021-02-19,2021-03-24,407.0,,Allgemein,P12,0.0,1.0,,redacted
166,a7901,redacted,redacted,redacted,t26221,Bücher,Warrior Cats,4.0,2021-03-24,2021-03-24,2681.0,,Fantasy,P12,0.0,7.0,,redacted
167,a7901,redacted,redacted,redacted,t24785,Bücher,Warrior Cats,3.0,2021-03-23,2021-03-24,1548.0,,"Fantasy,  Freundschaft",P12,1.0,9.0,,redacted
168,a10796,redacted,redacted,redacted,t14724,Bücher,Warrior Cats,4.0,2021-03-22,2021-03-26,2585.0,,Allgemein,P12,1.0,7.0,,redacted
169,a4935,redacted,redacted,redacted,t15728,Bücher,Warrior Cats,5.0,2021-03-23,2021-03-27,1676.0,,Fantasy,P12,1.0,9.0,,redacted
170,a14940,redacted,redacted,redacted,t15851,Bücher,Warrior Cats,7.0,2021-03-27,2021-03-27,3216.0,,"Freundschaft,  Liebesgeschichte",P12,0.0,1.0,,redacted
171,a14015,redacted,redacted,redacted,t22929,Bücher,Warrior Cats,10.0,2021-03-28,2021-03-28,4899.0,,Allgemein,P12,0.0,1.0,,redacted
172,a14615,redacted,redacted,redacted,t19008,Bücher,Warrior Cats,2.0,2021-03-28,2021-03-29,377.0,,"Fantasy,  Freundschaft",P12,0.0,0.0,,redacted
173,a10111,redacted,redacted,redacted,t8057,Bücher,Warrior Cats,8.0,2021-02-19,2021-04-10,6067.0,,"Familie,  Freundschaft",P6,0.0,6.0,,redacted
174,a3236,redacted,redacted,redacted,t7783,Bücher,Warrior Cats,3.0,2021-03-31,2021-04-11,2688.0,,Allgemein,P12,0.0,10.0,,redacted
175,a4578,redacted,redacted,redacted,t31366,Bücher,Warrior Cats,6.0,2021-03-28,2021-04-12,3945.0,,"Abenteuer,  Fantasy",P12,1.0,0.0,,redacted
176,a6821,redacted,redacted,redacted,t17283,Bücher,Warrior Cats,1.0,2021-02-17,2021-02-17,1721.0,,Familie,P6,2.0,4.0,,redacted
177,a9088,redacted,redacted,redacted,t33645,Bücher,Warrior Cats,4.0,2021-02-16,2021-02-22,8736.0,,"Abenteuer,  Familie",P16,0.0,3.0,,redacted
178,a6425,redacted,redacted,redacted,t24945,Bücher,Warrior Cats,5.0,2020-11-28,2021-02-22,7368.0,,Allgemein,P12,0.0,1.0,,redacted
179,a4873,redacted,redacted,redacted,t20269,Bücher,Warrior Cats,1.0,2021-02-23,2021-02-23,853.0,,"Romance,  Freundschaft",P12,3.0,4.0,,redacted
180,a7498,redacted,redacted,redacted,t9738,Bücher,Warrior Cats,1.0,2021-02-25,2021-02-25,145.0,,"Drama,  Angst",P12,0.0,2.0,,redacted
181,a10649,redacted,redacted,redacted,t14488,Bücher,Warrior Cats,3.0,2021-02-15,2021-02-25,8009.0,,"Abenteuer,  Fantasy",P16,7.0,0.0,,redacted
182,a1968,redacted,redacted,redacted,t12174,Bücher,Warrior Cats,2.0,2021-02-25,2021-02-26,836.0,,Allgemein,P12,1.0,2.0,,redacted
183,a1968,redacted,redacted,redacted,t24617,Bücher,Warrior Cats,4.0,2021-02-25,2021-02-26,5184.0,,Allgemein,P12,1.0,4.0,,redacted
184,a3369,redacted,redacted,redacted,t37170,Bücher,Warrior Cats,1.0,2021-02-28,2021-02-28,1214.0,,"Thriller,  Familie",P16,3.0,3.0,,redacted
185,a4935,redacted,redacted,redacted,t29153,Bücher,Warrior Cats,2.0,2021-03-12,2021-03-12,409.0,,Allgemein,P12,0.0,3.0,,redacted
186,a14027,redacted,redacted,redacted,t17960,Bücher,Warrior Cats,1.0,2021-03-12,2021-03-12,280.0,,Allgemein,P12,0.0,1.0,,redacted
187,a7311,redacted,redacted,redacted,t28624,Bücher,Warrior Cats,4.0,2021-03-11,2021-03-12,2434.0,,Allgemein,P12,1.0,13.0,,redacted
188,a4873,redacted,redacted,redacted,t16833,Bücher,Warrior Cats,2.0,2021-01-05,2021-01-05,1359.0,,"Familie,  Freundschaft",P12,1.0,3.0,,redacted
189,a11641,redacted,redacted,redacted,t18831,Bücher,Warrior Cats,1.0,2021-01-11,2021-01-11,611.0,,Allgemein,P12,0.0,2.0,,redacted
190,a13676,redacted,redacted,redacted,t24661,Bücher,Warrior Cats,1.0,2021-01-12,2021-01-12,1206.0,,Allgemein,P12,1.0,2.0,,redacted
191,a13947,redacted,redacted,redacted,t19293,Bücher,Warrior Cats,7.0,2021-01-13,2021-01-13,9061.0,,Allgemein,P16,2.0,7.0,,redacted
192,a11578,redacted,redacted,redacted,t38551,Bücher,Warrior Cats,1.0,2021-01-15,2021-01-15,1757.0,,Allgemein,P12,1.0,1.0,,redacted
193,a13955,redacted,redacted,redacted,t19925,Bücher,Warrior Cats,1.0,2021-01-21,2021-01-21,1565.0,,Allgemein,P12,0.0,5.0,,redacted
194,a12634,redacted,redacted,redacted,t4909,Bücher,Warrior Cats,2.0,2021-01-22,2021-01-22,1994.0,,Allgemein,P12,0.0,2.0,,redacted
195,a14027,redacted,redacted,redacted,t23684,Bücher,Warrior Cats,5.0,2021-01-03,2021-01-26,2767.0,,Allgemein,P12,2.0,14.0,,redacted
196,a2058,redacted,redacted,redacted,t18569,Bücher,Warrior Cats,5.0,2021-01-10,2021-01-31,8866.0,,"Abenteuer,  Drama",P12,2.0,5.0,,redacted
197,a4061,redacted,redacted,redacted,t29389,Bücher,Warrior Cats,1.0,2021-02-03,2021-02-03,295.0,,Schmerz/ Trost,P12,0.0,3.0,,redacted
198,a13355,redacted,redacted,redacted,t22374,Bücher,Warrior Cats,4.0,2021-02-05,2021-02-06,9955.0,,"Drama,  Romance",P16 Slash,1.0,1.0,,redacted
199,a1395,redacted,redacted,redacted,t4005,Bücher,Warrior Cats,3.0,2020-10-06,2021-02-08,3059.0,,Abenteuer,P12,2.0,3.0,,redacted
200,a9648,redacted,redacted,redacted,t684,Bücher,Warrior Cats,5.0,2021-02-04,2021-02-09,6636.0,,"Abenteuer,  Fantasy",P12,1.0,4.0,,redacted
201,a4873,redacted,redacted,redacted,t13365,Bücher,Warrior Cats,8.0,2020-08-29,2020-12-19,4964.0,,Allgemein,P12,3.0,17.0,,redacted
202,a9875,redacted,redacted,redacted,t15810,Bücher,Warrior Cats,3.0,2020-11-14,2020-12-21,1181.0,,Allgemein,P12,0.0,0.0,,redacted
203,a7803,redacted,redacted,redacted,t2591,Bücher,Warrior Cats,5.0,2020-11-12,2020-12-21,2100.0,,Allgemein,P12,1.0,10.0,,redacted
204,a1354,redacted,redacted,redacted,t8935,Bücher,Warrior Cats,8.0,2020-03-26,2020-12-26,43117.0,,"Abenteuer,  Fantasy",P16 Slash,12.0,24.0,,redacted
205,a4873,redacted,redacted,redacted,t18006,Bücher,Warrior Cats,6.0,2020-09-29,2020-12-28,8778.0,,Allgemein,P12,12.0,20.0,,redacted
206,a10989,redacted,redacted,redacted,t29655,Bücher,Warrior Cats,26.0,2020-06-12,2020-11-17,34782.0,,"Tragödie,  Liebesgeschichte",P12,12.0,37.0,,redacted
207,a9875,redacted,redacted,redacted,t1900,Bücher,Warrior Cats,3.0,2020-05-06,2020-11-20,1189.0,,Allgemein,P12,0.0,4.0,,redacted
208,a2080,redacted,redacted,redacted,t21348,Bücher,Warrior Cats,3.0,2020-10-24,2020-11-29,1039.0,,"Abenteuer,  Freundschaft",P12,0.0,3.0,,redacted
209,a10711,redacted,redacted,redacted,t38376,Bücher,Warrior Cats,7.0,2020-10-21,2020-11-30,7598.0,,"Drama,  Freundschaft",P12,3.0,6.0,,redacted
210,a11601,redacted,redacted,redacted,t4508,Bücher,Warrior Cats,3.0,2020-06-05,2020-12-12,12126.0,,Allgemein,P18 Slash,1.0,0.0,,redacted
211,a11418,redacted,redacted,redacted,t37374,Bücher,Warrior Cats,3.0,2020-09-21,2020-10-12,7159.0,,Abenteuer,P12,10.0,8.0,,redacted
212,a15521,redacted,redacted,redacted,t32995,Bücher,Warrior Cats,13.0,2020-09-12,2020-10-15,4717.0,,Fantasy,P12,2.0,20.0,,redacted
213,a4873,redacted,redacted,redacted,t25617,Bücher,Warrior Cats,3.0,2020-09-16,2020-10-18,2686.0,,Allgemein,P12,2.0,4.0,,redacted
214,a6178,redacted,redacted,redacted,t37300,Bücher,Warrior Cats,12.0,2020-02-14,2020-10-19,31616.0,,Allgemein,P12 Slash,4.0,11.0,,redacted
215,a10606,redacted,redacted,redacted,t38202,Bücher,Warrior Cats,6.0,2020-03-10,2020-10-26,8331.0,,"Drama,  Tragödie",P16 Slash,5.0,17.0,,redacted
216,a3236,redacted,redacted,redacted,t10848,Bücher,Warrior Cats,6.0,2020-09-25,2020-11-10,2495.0,,Allgemein,P12,0.0,7.0,,redacted
217,a9333,redacted,redacted,redacted,t18589,Bücher,Warrior Cats,5.0,2020-04-14,2020-09-16,10940.0,,"Abenteuer,  Mystery",P16 Slash,12.0,6.0,,redacted
218,a12285,redacted,redacted,redacted,t20607,Bücher,Warrior Cats,27.0,2020-05-11,2020-09-30,44750.0,,"Abenteuer,  Familie",P16,4.0,17.0,,redacted
219,a12843,redacted,redacted,redacted,t9341,Bücher,Warrior Cats,3.0,2020-08-07,2020-08-18,1747.0,,Fantasy,P12,1.0,6.0,,redacted
220,a8052,redacted,redacted,redacted,t30778,Bücher,Warrior Cats,9.0,2020-08-09,2020-08-24,13655.0,,"Abenteuer,  Fantasy",P12,3.0,15.0,,redacted
221,a6577,redacted,redacted,redacted,t20456,Bücher,Warrior Cats,8.0,2020-05-25,2020-07-19,10660.0,,Schmerz/ Trost,P12,2.0,6.0,,redacted
222,a9507,redacted,redacted,redacted,t34606,Bücher,Warrior Cats,3.0,2020-04-16,2020-07-28,2829.0,,Allgemein,P12,1.0,2.0,,redacted
223,a5298,redacted,redacted,redacted,t18179,Bücher,Warrior Cats,16.0,2020-04-18,2020-08-09,16105.0,,Allgemein,P12 Slash,3.0,30.0,,redacted
224,a7229,redacted,redacted,redacted,t22877,Bücher,Warrior Cats,1.0,2020-12-19,2020-12-19,3328.0,,"Abenteuer,  Parodie",P12,1.0,2.0,,redacted
225,a8052,redacted,redacted,redacted,t12325,Bücher,Warrior Cats,7.0,2020-10-31,2020-12-20,6319.0,,"Abenteuer,  Fantasy",P12,4.0,23.0,,redacted
226,a8326,redacted,redacted,redacted,t22722,Bücher,Warrior Cats,1.0,2020-12-24,2020-12-24,1566.0,,Drama,P12,2.0,2.0,,redacted
227,a12580,redacted,redacted,redacted,t23660,Bücher,Warrior Cats,2.0,2020-12-28,2020-12-28,337.0,,"Humor,  Poesie",P6,0.0,1.0,,redacted
228,a9510,redacted,redacted,redacted,t219,Bücher,Warrior Cats,1.0,2020-12-28,2020-12-28,3577.0,,"Drama,  Familie",P16,2.0,0.0,,redacted
229,a2926,redacted,redacted,redacted,t33899,Bücher,Warrior Cats,2.0,2020-12-28,2020-12-30,4213.0,,Allgemein,P12,2.0,4.0,,redacted
230,a7733,redacted,redacted,redacted,t7461,Bücher,Warrior Cats,1.0,2020-12-31,2020-12-31,976.0,,"Drama,  Schmerz/ Trost",P12,1.0,4.0,,redacted
231,a4061,redacted,redacted,redacted,t6507,Bücher,Warrior Cats,1.0,2020-11-12,2020-11-12,2645.0,,"Freundschaft,  Schmerz/ Trost",P16,0.0,1.0,,redacted
232,a9758,redacted,redacted,redacted,t8360,Bücher,Warrior Cats,1.0,2020-11-15,2020-11-15,3510.0,,"Freundschaft,  Tragödie",P16,2.0,1.0,,redacted
233,a777,redacted,redacted,redacted,t22072,Bücher,Warrior Cats,4.0,2020-11-13,2020-11-17,1416.0,,Allgemein,P12,0.0,6.0,,redacted
234,a10809,redacted,redacted,redacted,t3030,Bücher,Warrior Cats,1.0,2020-11-18,2020-11-18,2183.0,,"Abenteuer,  Schmerz/ Trost",P16,4.0,0.0,,redacted
235,a10047,redacted,redacted,redacted,t20018,Bücher,Warrior Cats,2.0,2020-11-21,2020-11-21,2845.0,,"Abenteuer,  Drama",P12,4.0,3.0,,redacted
236,a15677,redacted,redacted,redacted,t9197,Bücher,Warrior Cats,2.0,2020-11-14,2020-11-23,1136.0,,Allgemein,P12,0.0,2.0,,redacted
237,a14340,redacted,redacted,redacted,t33819,Bücher,Warrior Cats,2.0,2020-11-30,2020-11-30,1956.0,,"Abenteuer,  Freundschaft",P6,3.0,1.0,,redacted
238,a9088,redacted,redacted,redacted,t35504,Bücher,Warrior Cats,1.0,2020-12-10,2020-12-10,2268.0,,"Abenteuer,  Freundschaft",P16,1.0,2.0,,redacted
239,a3236,redacted,redacted,redacted,t18520,Bücher,Warrior Cats,6.0,2020-11-07,2020-12-11,2767.0,,Allgemein,P12,1.0,8.0,,redacted
240,a8052,redacted,redacted,redacted,t33306,Bücher,Warrior Cats,2.0,2020-10-15,2020-10-15,2774.0,,"Mystery,  Fantasy",P12,1.0,1.0,,redacted
241,a16361,redacted,redacted,redacted,t19609,Bücher,Warrior Cats,2.0,2020-10-16,2020-10-16,2711.0,,Allgemein,P16 Slash,9.0,2.0,,redacted
242,a15521,redacted,redacted,redacted,t23210,Bücher,Warrior Cats,1.0,2020-10-19,2020-10-19,811.0,,Allgemein,P12,1.0,1.0,,redacted
243,a15521,redacted,redacted,redacted,t34265,Bücher,Warrior Cats,1.0,2020-10-20,2020-10-20,117.0,,Allgemein,P12,2.0,2.0,,redacted
244,a4162,redacted,redacted,redacted,t18658,Bücher,Warrior Cats,1.0,2020-10-21,2020-10-23,158.0,,"Abenteuer,  Schmerz/ Trost",P12,0.0,0.0,,redacted
245,a5471,redacted,redacted,redacted,t5107,Bücher,Warrior Cats,1.0,2020-10-25,2020-10-25,2217.0,,"Romanze,  Schmerz/ Trost",P12,0.0,2.0,,redacted
246,a15172,redacted,redacted,redacted,t33165,Bücher,Warrior Cats,1.0,2020-10-26,2020-10-26,435.0,,Allgemein,P12,0.0,0.0,,redacted
247,a7991,redacted,redacted,redacted,t17130,Bücher,Warrior Cats,1.0,2020-10-26,2020-10-26,243.0,,Allgemein,P12,0.0,0.0,,redacted
248,a15842,redacted,redacted,redacted,t38401,Bücher,Warrior Cats,3.0,2020-10-23,2020-10-27,1496.0,,Allgemein,P12,0.0,6.0,,redacted
249,a8414,redacted,redacted,redacted,t19887,Bücher,Warrior Cats,3.0,2020-10-28,2020-10-28,524.0,,Allgemein,P12,0.0,0.0,,redacted
250,a7733,redacted,redacted,redacted,t13664,Bücher,Warrior Cats,1.0,2020-10-31,2020-10-31,2050.0,,Drama,P12,1.0,1.0,,redacted
251,a12149,redacted,redacted,redacted,t24868,Bücher,Warrior Cats,1.0,2020-10-31,2020-10-31,691.0,,Horror,P12,0.0,1.0,,redacted
252,a1335,redacted,redacted,redacted,t6379,Bücher,Warrior Cats,1.0,2020-11-12,2020-11-12,164.0,,Allgemein,P12,0.0,0.0,,redacted
253,a11252,redacted,redacted,redacted,t38621,Bücher,Warrior Cats,1.0,2020-09-15,2020-09-15,1279.0,,"Abenteuer,  Freundschaft",P12,0.0,0.0,,redacted
254,a9875,redacted,redacted,redacted,t32257,Bücher,Warrior Cats,4.0,2020-08-16,2020-09-20,1267.0,,Allgemein,P12,1.0,2.0,,redacted
255,a750,redacted,redacted,redacted,t27964,Bücher,Warrior Cats,1.0,2020-09-22,2020-09-22,361.0,,"Abenteuer,  Freundschaft",P12,0.0,1.0,,redacted
256,a282,redacted,redacted,redacted,t34964,Bücher,Warrior Cats,3.0,2020-09-24,2020-09-26,7537.0,,"Abenteuer,  Drama",P12,0.0,1.0,,redacted
257,a10034,redacted,redacted,redacted,t34802,Bücher,Warrior Cats,4.0,2020-10-08,2020-10-10,2641.0,,Allgemein,P12,1.0,4.0,,redacted
258,a16178,redacted,redacted,redacted,t13146,Bücher,Warrior Cats,1.0,2020-08-18,2020-08-18,372.0,,"Abenteuer,  Romanze",P12,0.0,1.0,,redacted
259,a10763,redacted,redacted,redacted,t13581,Bücher,Warrior Cats,5.0,2020-07-24,2020-08-22,5598.0,,Allgemein,P12,2.0,8.0,,redacted
260,a7180,redacted,redacted,redacted,t10841,Bücher,Warrior Cats,2.0,2020-08-26,2020-08-26,783.0,,"Romanze,  Übernatürlich",P12,0.0,3.0,,redacted
261,a14319,redacted,redacted,redacted,t32870,Bücher,Warrior Cats,1.0,2020-08-29,2020-08-29,233.0,,Allgemein,P12,0.0,1.0,,redacted
262,a14627,redacted,redacted,redacted,t6470,Bücher,Warrior Cats,1.0,2020-07-14,2020-07-14,4723.0,,Allgemein,P12,2.0,1.0,,redacted
263,a5024,redacted,redacted,redacted,t22207,Bücher,Warrior Cats,1.0,2020-07-15,2020-07-15,2566.0,,Parodie,P16,0.0,0.0,,redacted
264,a5471,redacted,redacted,redacted,t23295,Bücher,Warrior Cats,1.0,2020-07-16,2020-07-16,291.0,,"Familie,  Schmerz/ Trost",P6,0.0,1.0,,redacted
265,a8218,redacted,redacted,redacted,t32844,Bücher,Warrior Cats,1.0,2020-07-17,2020-07-17,248.0,,"Familie,  Schmerz/ Trost",P12,0.0,0.0,,redacted
